,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,성별,출생년도,혼인상테,종교,월급,직종,지역,나이,연령별,연령대
308,308,308,308,308,남성,1960.0,1.0,1.0,200.0,942.0,1.0,62.0,노년,60대
309,309,309,309,309,여성,1963.0,1.0,1.0,,,1.0,59.0,중년,50대
310,310,310,310,310,여성,1990.0,5.0,1.0,317.0,283.0,1.0,32.0,중년,30대
311,311,311,311,311,남성,1963.0,1.0,2.0,,873.0,6.0,59.0,중년,50대
312,312,312,312,312,여성,1990.0,1.0,2.0,,399.0,6.0,32.0,중년,30대
313,313,313,313,313,여성,2011.0,0.0,2.0,,,6.0,11.0,청년,NaN
314,314,314,314,314,여성,2013.0,0.0,2.0,,,6.0,9.0,청년,NaN
315,315,315,315,315,남성,1977.0,1.0,1.0,725.0,411.0,1.0,45.0,중년,40대
316,316,316,316,316,여성,1978.0,1.0,1.0,670.0,243.0,1.0,44.0,중년,40대
317,317,317,317,317,여성,2006.0,0.0,1.0,,,1.0,16.0,청년,NaN
318,318,318,318,318,여성,1950.0,2.0,1.0,,,1.0,72.0,노년,70대
319,319,319,319,319,남성,2008.0,0.0,1.0,,,1.0,14.0,청년,NaN
320,320,320,320,320,남성,2016.0,0.0,1.0,,,1.0,6.0,청년,NaN
321,321,321,321,321,여성,1980.0,1.0,1.0,,,7.0,42.0,중년,40대
322,322,322,322,322,남성,1980.0,1.0,2.0,,730.0,7.0,42.0,중년,40대
323,323,323,323,323,남성,2010.0,0.0,1.0,,,7.0,12.0,청년,NaN
324,324,324,324,324,남성,2013.0,0.0,1.0,,,7.0,9.0,청년,NaN
325,325,325,325,325,여성,2016.0,0.0,1.0,,,7.0,6.0,청년,NaN
326,326,326,326,326,남성,1948.0,1.0,1.0,,,1.0,74.0,노년,70대
327,327,327,327,327,여성,1950.0,1.0,1.0,35.0,153.0,1.0,72.0,노년,70대
328,328,328,328,328,남성,1977.0,5.0,1.0,395.0,223.0,1.0,45.0,중년,40대
329,329,329,329,329,여성,1976.0,1.0,1.0,,,2.0,46.0,중년,40대
330,330,330,330,330,남성,1973.0,1.0,1.0,514.0,231.0,2.0,49.0,중년,40대
331,331,331,331,331,남성,2008.0,0.0,1.0,,,2.0,14.0,청년,NaN
332,332,332,332,332,남성,1968.0,1.0,2.0,,721.0,1.0,54.0,중년,50대
333,333,333,333,333,여성,1966.0,1.0,2.0,380.0,721.0,1.0,56.0,중년,50대
334,334,334,334,334,남성,1998.0,5.0,2.0,80.0,442.0,1.0,24.0,청년,20대
335,335,335,335,335,여성,2000.0,5.0,2.0,64.0,442.0,1.0,22.0,청년,20대
336,336,336,336,336,남성,1959.0,1.0,2.0,191.0,910.0,1.0,63.0,노년,60대
337,337,337,337,337,여성,1964.0,1.0,2.0,,,1.0,58.0,중년,50대
338,338,338,338,338,여성,1986.0,5.0,2.0,284.0,312.0,1.0,36.0,중년,30대
339,339,339,339,339,여성,1988.0,5.0,2.0,300.0,313.0,1.0,34.0,중년,30대
340,340,340,340,340,남성,1939.0,1.0,1.0,,,2.0,83.0,노년,80대
341,341,341,341,341,여성,1940.0,1.0,1.0,,,2.0,82.0,노년,80대
342,342,342,342,342,남성,1945.0,1.0,2.0,,,1.0,77.0,노년,70대
343,343,343,343,343,여성,1949.0,1.0,2.0,,,1.0,73.0,노년,70대
344,344,344,344,344,남성,1973.0,1.0,2.0,250.0,259.0,1.0,49.0,중년,40대
345,345,345,345,345,여성,1969.0,1.0,2.0,458.0,259.0,1.0,53.0,중년,50대
346,346,346,346,346,여성,2007.0,0.0,2.0,,,1.0,15.0,청년,NaN
347,347,347,347,347,남성,2009.0,0.0,2.0,,,1.0,13.0,청년,NaN
348,348,348,348,348,남성,1936.0,1.0,1.0,,,1.0,86.0,노년,80대
349,349,349,349,349,여성,1946.0,1.0,1.0,,,1.0,76.0,노년,70대
350,350,350,350,350,여성,1957.0,3.0,1.0,158.0,722.0,1.0,65.0,노년,60대
351,351,351,351,351,여성,1987.0,5.0,1.0,170.0,134.0,1.0,35.0,중년,30대
352,352,352,352,352,남성,1991.0,5.0,2.0,388.0,399.0,1.0,31.0,중년,30대
353,353,353,353,353,남성,1955.0,1.0,1.0,80.0,251.0,1.0,67.0,노년,60대
354,354,354,354,354,여성,1960.0,1.0,1.0,236.0,421.0,1.0,62.0,노년,60대
355,355,355,355,355,남성,1989.0,1.0,1.0,268.0,399.0,1.0,33.0,중년,30대
356,356,356,356,356,남성,1957.0,3.0,2.0,,,2.0,65.0,노년,60대
357,357,357,357,357,남성,1989.0,5.0,2.0,293.0,930.0,2.0,33.0,중년,30대
358,358,358,358,358,남성,1952.0,3.0,2.0,,,1.0,70.0,노년,70대
359,359,359,359,359,남성,1960.0,1.0,2.0,363.0,910.0,1.0,62.0,노년,60대
360,360,360,360,360,여성,1960.0,1.0,2.0,,,1.0,62.0,노년,60대
361,361,361,361,361,여성,1988.0,1.0,2.0,,,2.0,34.0,중년,30대
362,362,362,362,362,남성,1984.0,1.0,2.0,341.0,441.0,2.0,38.0,중년,30대
363,363,363,363,363,여성,2018.0,0.0,2.0,,,2.0,4.0,청년,NaN
364,364,364,364,364,여성,2020.0,0.0,2.0,,,2.0,2.0,청년,NaN
365,365,365,365,365,여성,1993.0,1.0,2.0,,,1.0,29.0,청년,20대
366,366,366,366,366,남성,1992.0,1.0,2.0,,441.0,1.0,30.0,중년,30대
367,367,367,367,367,여성,1971.0,5.0,2.0,100.0,281.0,1.0,51.0,중년,50대
368,368,368,368,368,여성,1976.0,1.0,2.0,689.0,312.0,2.0,46.0,중년,40대
369,369,369,369,369,남성,1973.0,1.0,2.0,1151.0,235.0,2.0,49.0,중년,40대
370,370,370,370,370,남성,1950.0,1.0,1.0,,873.0,1.0,72.0,노년,70대
371,371,371,371,371,여성,1953.0,1.0,1.0,,951.0,1.0,69.0,노년,60대
372,372,372,372,372,남성,1982.0,1.0,2.0,504.0,252.0,1.0,40.0,중년,40대
373,373,373,373,373,여성,1987.0,1.0,2.0,498.0,399.0,1.0,35.0,중년,30대
374,374,374,374,374,남성,2016.0,0.0,2.0,,,1.0,6.0,청년,NaN
375,375,375,375,375,남성,2019.0,0.0,2.0,,,1.0,3.0,청년,NaN
376,376,376,376,376,여성,1937.0,3.0,1.0,,,2.0,85.0,노년,80대
377,377,377,377,377,남성,1938.0,2.0,2.0,,,1.0,84.0,노년,80대
378,378,378,378,378,남성,1997.0,5.0,2.0,145.0,922.0,1.0,25.0,청년,20대
379,379,379,379,379,여성,1994.0,1.0,1.0,150.0,399.0,2.0,28.0,청년,20대
380,380,380,380,380,남성,1994.0,1.0,2.0,,,2.0,28.0,청년,20대
381,381,381,381,381,여성,2016.0,0.0,2.0,,,2.0,6.0,청년,NaN
382,382,382,382,382,여성,2018.0,0.0,2.0,,,2.0,4.0,청년,NaN
383,383,383,383,383,남성,1965.0,1.0,1.0,514.0,783.0,1.0,57.0,중년,50대
384,384,384,384,384,여성,1969.0,1.0,1.0,231.0,722.0,1.0,53.0,중년,50대
385,385,385,385,385,여성,1993.0,5.0,1.0,244.0,422.0,1.0,29.0,청년,20대
386,386,386,386,386,여성,2000.0,5.0,1.0,,421.0,1.0,22.0,청년,20대
387,387,387,387,387,여성,1992.0,1.0,1.0,,,1.0,30.0,중년,30대
388,388,388,388,388,남성,1986.0,1.0,1.0,292.0,753.0,1.0,36.0,중년,30대
389,389,389,389,389,남성,1970.0,1.0,1.0,375.0,873.0,1.0,52.0,중년,50대
390,390,390,390,390,여성,1971.0,1.0,1.0,254.0,930.0,1.0,51.0,중년,50대
391,391,391,391,391,여성,2001.0,1.0,1.0,,,1.0,21.0,청년,20대
392,392,392,392,392,여성,2003.0,5.0,1.0,,,1.0,19.0,청년,NaN
393,393,393,393,393,여성,1944.0,3.0,1.0,,,1.0,78.0,노년,70대
394,394,394,394,394,여성,1950.0,3.0,1.0,,,2.0,72.0,노년,70대
395,395,395,395,395,남성,1971.0,2.0,1.0,300.0,149.0,2.0,51.0,중년,50대
396,396,396,396,396,남성,1997.0,5.0,1.0,,,2.0,25.0,청년,20대
397,397,397,397,397,여성,1936.0,2.0,1.0,,,1.0,86.0,노년,80대
398,398,398,398,398,남성,1957.0,1.0,2.0,,,2.0,65.0,노년,60대
399,399,399,399,399,여성,1958.0,1.0,2.0,,,2.0,64.0,노년,60대
400,400,400,400,400,남성,1983.0,5.0,2.0,,,2.0,39.0,중년,30대
401,401,401,401,401,여성,1979.0,1.0,2.0,,,2.0,43.0,중년,40대
402,402,402,402,402,남성,1975.0,1.0,2.0,368.0,133.0,2.0,47.0,중년,40대
403,403,403,403,403,여성,2009.0,0.0,2.0,,,2.0,13.0,청년,NaN
404,404,404,404,404,남성,2012.0,0.0,2.0,,,2.0,10.0,청년,NaN
405,405,405,405,405,남성,1962.0,1.0,2.0,210.0,891.0,1.0,60.0,노년,60대
406,406,406,406,406,여성,1964.0,1.0,2.0,,,1.0,58.0,중년,50대
407,407,407,407,407,남성,1990.0,5.0,2.0,368.0,222.0,1.0,32.0,중년,30대
408,408,408,408,408,남성,1994.0,5.0,2.0,330.0,753.0,1.0,28.0,청년,20대
409,409,409,409,409,남성,1952.0,1.0,2.0,,,1.0,70.0,노년,70대
410,410,410,410,410,여성,1957.0,1.0,2.0,100.0,951.0,1.0,65.0,노년,60대
411,411,411,411,411,남성,1981.0,1.0,2.0,683.0,246.0,1.0,41.0,중년,40대
412,412,412,412,412,여성,1986.0,1.0,2.0,510.0,246.0,1.0,36.0,중년,30대
413,413,413,413,413,남성,2015.0,0.0,2.0,,,1.0,7.0,청년,NaN
414,414,414,414,414,남성,2019.0,0.0,2.0,,,1.0,3.0,청년,NaN
415,415,415,415,415,여성,1984.0,1.0,2.0,583.0,320.0,1.0,38.0,중년,30대
416,416,416,416,416,남성,1982.0,1.0,2.0,1250.0,312.0,1.0,40.0,중년,40대
417,417,417,417,417,여성,2017.0,0.0,2.0,,,1.0,5.0,청년,NaN
418,418,418,418,418,남성,2020.0,0.0,2.0,,,1.0,2.0,청년,NaN
419,419,419,419,419,남성,1952.0,3.0,2.0,,,7.0,70.0,노년,70대
420,420,420,420,420,여성,1936.0,2.0,1.0,,,1.0,86.0,노년,80대
421,421,421,421,421,남성,1960.0,5.0,2.0,,,1.0,62.0,노년,60대
422,422,422,422,422,남성,1966.0,1.0,2.0,,,1.0,56.0,중년,50대
423,423,423,423,423,여성,1966.0,1.0,1.0,,823.0,1.0,56.0,중년,50대
424,424,424,424,424,여성,2004.0,0.0,2.0,,,1.0,18.0,청년,NaN
425,425,425,425,425,여성,2004.0,0.0,2.0,,,1.0,18.0,청년,NaN
426,426,426,426,426,여성,1939.0,1.0,1.0,,,1.0,83.0,노년,80대
427,427,427,427,427,남성,1960.0,1.0,2.0,590.0,875.0,1.0,62.0,노년,60대
428,428,428,428,428,여성,1962.0,1.0,2.0,,,1.0,60.0,노년,60대
429,429,429,429,429,남성,1961.0,1.0,1.0,,159.0,1.0,61.0,노년,60대
430,430,430,430,430,여성,1968.0,1.0,1.0,280.0,247.0,1.0,54.0,중년,50대
431,431,431,431,431,남성,1998.0,5.0,2.0,215.0,521.0,1.0,24.0,청년,20대
432,432,432,432,432,여성,1999.0,5.0,2.0,,,1.0,23.0,청년,20대
433,433,433,433,433,남성,1964.0,1.0,1.0,368.0,248.0,5.0,58.0,중년,50대
434,434,434,434,434,여성,1975.0,1.0,1.0,,,5.0,47.0,중년,40대
435,435,435,435,435,여성,1997.0,5.0,1.0,,,5.0,25.0,청년,20대
436,436,436,436,436,남성,1999.0,5.0,1.0,220.0,252.0,5.0,23.0,청년,20대
437,437,437,437,437,여성,2008.0,0.0,1.0,,,5.0,14.0,청년,NaN
438,438,438,438,438,여성,2011.0,0.0,1.0,,,5.0,11.0,청년,NaN
439,439,439,439,439,여성,1942.0,3.0,1.0,,,1.0,80.0,노년,80대
440,440,440,440,440,남성,1974.0,1.0,2.0,370.0,783.0,2.0,48.0,중년,40대
441,441,441,441,441,여성,1981.0,1.0,2.0,150.0,910.0,2.0,41.0,중년,40대
442,442,442,442,442,여성,2007.0,0.0,2.0,,,2.0,15.0,청년,NaN
443,443,443,443,443,남성,1940.0,1.0,1.0,,,1.0,82.0,노년,80대
444,444,444,444,444,여성,1943.0,1.0,1.0,,,1.0,79.0,노년,70대
445,445,445,445,445,남성,1968.0,3.0,1.0,,521.0,1.0,54.0,중년,50대
446,446,446,446,446,남성,1955.0,1.0,1.0,,431.0,1.0,67.0,노년,60대
447,447,447,447,447,여성,1961.0,1.0,1.0,,951.0,1.0,61.0,노년,60대
448,448,448,448,448,남성,1993.0,5.0,1.0,,,1.0,29.0,청년,20대
449,449,449,449,449,남성,1961.0,1.0,1.0,185.0,942.0,1.0,61.0,노년,60대
450,450,450,450,450,여성,1961.0,1.0,1.0,70.0,951.0,1.0,61.0,노년,60대
451,451,451,451,451,여성,1943.0,2.0,1.0,,,1.0,79.0,노년,70대
452,452,452,452,452,남성,1979.0,1.0,2.0,467.0,312.0,2.0,43.0,중년,40대
453,453,453,453,453,여성,1983.0,1.0,2.0,,,2.0,39.0,중년,30대
454,454,454,454,454,남성,2010.0,0.0,2.0,,,2.0,12.0,청년,NaN
455,455,455,455,455,여성,2019.0,0.0,2.0,,,2.0,3.0,청년,NaN
456,456,456,456,456,남성,1945.0,1.0,2.0,,,2.0,77.0,노년,70대
457,457,457,457,457,여성,1953.0,1.0,2.0,,,2.0,69.0,노년,60대
458,458,458,458,458,여성,1946.0,2.0,2.0,,,1.0,76.0,노년,70대
459,459,459,459,459,여성,1947.0,4.0,2.0,,,1.0,75.0,노년,70대
460,460,460,460,460,남성,2001.0,5.0,2.0,,,1.0,21.0,청년,20대
461,461,461,461,461,여성,1935.0,2.0,1.0,,,1.0,87.0,노년,80대
462,462,462,462,462,여성,1950.0,2.0,2.0,,,1.0,72.0,노년,70대
463,463,463,463,463,남성,1978.0,5.0,2.0,700.0,320.0,1.0,44.0,중년,40대
464,464,464,464,464,여성,1979.0,5.0,2.0,,,1.0,43.0,중년,40대
465,465,465,465,465,남성,1981.0,5.0,2.0,500.0,922.0,1.0,41.0,중년,40대
466,466,466,466,466,여성,1927.0,2.0,1.0,,,2.0,95.0,노년,NaN
467,467,467,467,467,여성,1960.0,1.0,1.0,,422.0,2.0,62.0,노년,60대
468,468,468,468,468,남성,1953.0,1.0,1.0,,,2.0,69.0,노년,60대
469,469,469,469,469,여성,1987.0,5.0,1.0,252.0,399.0,2.0,35.0,중년,30대
470,470,470,470,470,남성,1973.0,5.0,1.0,,531.0,1.0,49.0,중년,40대
471,471,471,471,471,남성,1970.0,1.0,2.0,380.0,873.0,1.0,52.0,중년,50대
472,472,472,472,472,여성,1969.0,1.0,2.0,415.0,313.0,1.0,53.0,중년,50대
473,473,473,473,473,남성,1999.0,5.0,2.0,,,1.0,23.0,청년,20대
474,474,474,474,474,여성,1943.0,2.0,1.0,,,1.0,79.0,노년,70대
475,475,475,475,475,남성,1979.0,1.0,2.0,,521.0,1.0,43.0,중년,40대
476,476,476,476,476,여성,1983.0,1.0,2.0,,521.0,1.0,39.0,중년,30대
477,477,477,477,477,남성,2017.0,0.0,2.0,,,1.0,5.0,청년,NaN
478,478,478,478,478,남성,1947.0,1.0,1.0,,611.0,4.0,75.0,노년,70대
479,479,479,479,479,여성,1948.0,1.0,1.0,,611.0,4.0,74.0,노년,70대
480,480,480,480,480,여성,1980.0,5.0,2.0,360.0,285.0,1.0,42.0,중년,40대
481,481,481,481,481,남성,1937.0,1.0,2.0,,,2.0,85.0,노년,80대
482,482,482,482,482,여성,1943.0,1.0,2.0,,,2.0,79.0,노년,70대
483,483,483,483,483,남성,1936.0,1.0,1.0,,,1.0,86.0,노년,80대
484,484,484,484,484,여성,1939.0,1.0,1.0,,,1.0,83.0,노년,80대
485,485,485,485,485,남성,1969.0,1.0,2.0,290.0,799.0,1.0,53.0,중년,50대
486,486,486,486,486,여성,1971.0,1.0,1.0,,,1.0,51.0,중년,50대
487,487,487,487,487,여성,2000.0,5.0,2.0,215.0,313.0,1.0,22.0,청년,20대
488,488,488,488,488,여성,2002.0,5.0,2.0,235.0,399.0,1.0,20.0,청년,20대
489,489,489,489,489,여성,1972.0,1.0,2.0,378.0,313.0,2.0,50.0,중년,50대
490,490,490,490,490,남성,1979.0,1.0,2.0,140.0,221.0,2.0,43.0,중년,40대
491,491,491,491,491,여성,2010.0,0.0,2.0,,,2.0,12.0,청년,NaN
492,492,492,492,492,남성,2012.0,0.0,2.0,,,2.0,10.0,청년,NaN
493,493,493,493,493,여성,1956.0,2.0,1.0,,,1.0,66.0,노년,60대
494,494,494,494,494,남성,1945.0,1.0,2.0,,141.0,1.0,77.0,노년,70대
495,495,495,495,495,여성,1948.0,1.0,2.0,,,1.0,74.0,노년,70대
496,496,496,496,496,여성,1954.0,3.0,2.0,,521.0,2.0,68.0,노년,60대
497,497,497,497,497,남성,1974.0,1.0,2.0,700.0,521.0,1.0,48.0,중년,40대
498,498,498,498,498,여성,1974.0,1.0,2.0,,442.0,1.0,48.0,중년,40대
499,499,499,499,499,여성,2005.0,0.0,2.0,,,1.0,17.0,청년,NaN
500,500,500,500,500,남성,1963.0,1.0,1.0,,,1.0,59.0,중년,50대
501,501,501,501,501,여성,1964.0,1.0,1.0,,,1.0,58.0,중년,50대
502,502,502,502,502,여성,1990.0,5.0,1.0,284.0,245.0,1.0,32.0,중년,30대
503,503,503,503,503,남성,1991.0,5.0,1.0,380.0,231.0,1.0,31.0,중년,30대
504,504,504,504,504,남성,1950.0,1.0,1.0,,,1.0,72.0,노년,70대
505,505,505,505,505,여성,1953.0,1.0,1.0,,,1.0,69.0,노년,60대
506,506,506,506,506,여성,1958.0,3.0,1.0,102.0,930.0,1.0,64.0,노년,60대
507,507,507,507,507,남성,1984.0,5.0,1.0,231.0,930.0,1.0,38.0,중년,30대
508,508,508,508,508,남성,1950.0,2.0,2.0,,,6.0,72.0,노년,70대
509,509,509,509,509,남성,1977.0,1.0,2.0,1533.0,139.0,2.0,45.0,중년,40대
510,510,510,510,510,여성,1979.0,1.0,2.0,,,2.0,43.0,중년,40대
511,511,511,511,511,남성,2010.0,0.0,2.0,,,2.0,12.0,청년,NaN
512,512,512,512,512,남성,2014.0,0.0,2.0,,,2.0,8.0,청년,NaN
513,513,513,513,513,여성,2015.0,0.0,2.0,,,2.0,7.0,청년,NaN
514,514,514,514,514,여성,1979.0,1.0,2.0,430.0,313.0,1.0,43.0,중년,40대
515,515,515,515,515,남성,1980.0,1.0,2.0,599.0,313.0,1.0,42.0,중년,40대
516,516,516,516,516,여성,2014.0,0.0,2.0,,,1.0,8.0,청년,NaN
517,517,517,517,517,여성,2014.0,0.0,2.0,,,1.0,8.0,청년,NaN
518,518,518,518,518,남성,2016.0,0.0,2.0,,,1.0,6.0,청년,NaN
519,519,519,519,519,여성,1969.0,1.0,2.0,167.0,510.0,2.0,53.0,중년,50대
520,520,520,520,520,남성,1970.0,1.0,2.0,720.0,312.0,2.0,52.0,중년,50대
521,521,521,521,521,여성,1946.0,2.0,1.0,160.0,721.0,1.0,76.0,노년,70대
522,522,522,522,522,여성,1943.0,2.0,1.0,27.0,941.0,7.0,79.0,노년,70대
523,523,523,523,523,남성,1917.0,2.0,2.0,,,7.0,105.0,노년,NaN
524,524,524,524,524,여성,1930.0,2.0,2.0,,,1.0,92.0,노년,NaN
525,525,525,525,525,여성,1953.0,3.0,1.0,,,6.0,69.0,노년,60대
526,526,526,526,526,여성,1983.0,1.0,2.0,202.0,313.0,6.0,39.0,중년,30대
527,527,527,527,527,여성,2013.0,0.0,2.0,,,6.0,9.0,청년,NaN
528,528,528,528,528,남성,1978.0,1.0,2.0,451.0,312.0,6.0,44.0,중년,40대
529,529,529,529,529,남성,2010.0,0.0,2.0,,,6.0,12.0,청년,NaN
530,530,530,530,530,남성,1969.0,1.0,2.0,625.0,311.0,2.0,53.0,중년,50대
531,531,531,531,531,여성,1973.0,1.0,1.0,655.0,252.0,2.0,49.0,중년,40대
532,532,532,532,532,여성,2000.0,5.0,2.0,,,2.0,22.0,청년,20대
533,533,533,533,533,남성,2003.0,5.0,2.0,,,2.0,19.0,청년,NaN
534,534,534,534,534,여성,1943.0,3.0,2.0,,,1.0,79.0,노년,70대
535,535,535,535,535,남성,1969.0,1.0,2.0,675.0,411.0,1.0,53.0,중년,50대
536,536,536,536,536,여성,1972.0,1.0,2.0,229.0,259.0,1.0,50.0,중년,50대
537,537,537,537,537,여성,2000.0,5.0,2.0,,,1.0,22.0,청년,20대
538,538,538,538,538,여성,2002.0,5.0,2.0,,,1.0,20.0,청년,20대
539,539,539,539,539,남성,1975.0,1.0,2.0,,852.0,1.0,47.0,중년,40대
540,540,540,540,540,여성,1976.0,1.0,2.0,,,1.0,46.0,중년,40대
541,541,541,541,541,남성,2004.0,0.0,2.0,,,1.0,18.0,청년,NaN
542,542,542,542,542,남성,2009.0,0.0,2.0,,,1.0,13.0,청년,NaN
543,543,543,543,543,남성,1969.0,5.0,2.0,,,1.0,53.0,중년,50대
544,544,544,544,544,남성,1956.0,1.0,2.0,,,1.0,66.0,노년,60대
545,545,545,545,545,여성,1958.0,1.0,2.0,,,1.0,64.0,노년,60대
546,546,546,546,546,여성,1963.0,5.0,2.0,,,3.0,59.0,중년,50대
547,547,547,547,547,남성,1948.0,1.0,2.0,30.0,421.0,1.0,74.0,노년,70대
548,548,548,548,548,여성,1954.0,1.0,2.0,,,1.0,68.0,노년,60대
549,549,549,549,549,여성,1979.0,1.0,2.0,39.0,312.0,1.0,43.0,중년,40대
550,550,550,550,550,남성,1979.0,1.0,2.0,490.0,873.0,1.0,43.0,중년,40대
551,551,551,551,551,여성,2011.0,0.0,2.0,,,1.0,11.0,청년,NaN
552,552,552,552,552,남성,2013.0,0.0,2.0,,,1.0,9.0,청년,NaN
553,553,553,553,553,남성,1957.0,1.0,1.0,,,1.0,65.0,노년,60대
554,554,554,554,554,여성,1955.0,1.0,1.0,,,1.0,67.0,노년,60대
555,555,555,555,555,남성,1968.0,1.0,2.0,720.0,223.0,1.0,54.0,중년,50대
556,556,556,556,556,여성,1971.0,1.0,2.0,244.0,311.0,1.0,51.0,중년,50대
557,557,557,557,557,남성,1999.0,5.0,2.0,,,1.0,23.0,청년,20대
558,558,558,558,558,남성,1958.0,2.0,2.0,,783.0,1.0,64.0,노년,60대
559,559,559,559,559,여성,1990.0,1.0,2.0,1083.0,241.0,1.0,32.0,중년,30대
560,560,560,560,560,여성,1962.0,2.0,1.0,270.0,391.0,1.0,60.0,노년,60대
561,561,561,561,561,여성,1986.0,5.0,2.0,,,1.0,36.0,중년,30대
562,562,562,562,562,남성,1990.0,5.0,2.0,,442.0,1.0,32.0,중년,30대
563,563,563,563,563,여성,1950.0,5.0,2.0,,,1.0,72.0,노년,70대
564,564,564,564,564,남성,1933.0,1.0,1.0,,,1.0,89.0,노년,80대
565,565,565,565,565,여성,1939.0,1.0,1.0,,,1.0,83.0,노년,80대
566,566,566,566,566,남성,1965.0,5.0,1.0,,,1.0,57.0,중년,50대
567,567,567,567,567,여성,1940.0,2.0,1.0,,,1.0,82.0,노년,80대
568,568,568,568,568,남성,1942.0,3.0,1.0,,999.0,1.0,80.0,노년,80대
569,569,569,569,569,남성,1975.0,1.0,2.0,,510.0,1.0,47.0,중년,40대
570,570,570,570,570,여성,1980.0,1.0,2.0,470.0,312.0,1.0,42.0,중년,40대
571,571,571,571,571,남성,2007.0,0.0,2.0,,,1.0,15.0,청년,NaN
572,572,572,572,572,여성,2009.0,0.0,2.0,,,1.0,13.0,청년,NaN
573,573,573,573,573,남성,1935.0,3.0,2.0,,,1.0,87.0,노년,80대
574,574,574,574,574,여성,1942.0,3.0,1.0,,,1.0,80.0,노년,80대
575,575,575,575,575,남성,1973.0,1.0,1.0,,873.0,2.0,49.0,중년,40대
576,576,576,576,576,여성,1976.0,1.0,1.0,,,2.0,46.0,중년,40대
577,577,577,577,577,여성,1941.0,2.0,1.0,,,2.0,81.0,노년,80대
578,578,578,578,578,남성,1926.0,2.0,2.0,,,1.0,96.0,노년,NaN
579,579,579,579,579,남성,1949.0,1.0,1.0,,,1.0,73.0,노년,70대
580,580,580,580,580,여성,1955.0,1.0,1.0,,,1.0,67.0,노년,60대
581,581,581,581,581,여성,1990.0,5.0,1.0,201.0,399.0,1.0,32.0,중년,30대
582,582,582,582,582,여성,1990.0,5.0,1.0,,,2.0,32.0,중년,30대
583,583,583,583,583,여성,1992.0,5.0,1.0,252.0,521.0,2.0,30.0,중년,30대
584,584,584,584,584,남성,1954.0,1.0,2.0,400.0,922.0,2.0,68.0,노년,60대
585,585,585,585,585,여성,1960.0,1.0,1.0,135.0,941.0,2.0,62.0,노년,60대
586,586,586,586,586,남성,1995.0,5.0,1.0,,922.0,2.0,27.0,청년,20대
587,587,587,587,587,남성,1968.0,5.0,2.0,378.0,783.0,1.0,54.0,중년,50대
588,588,588,588,588,여성,1934.0,2.0,1.0,,,1.0,88.0,노년,80대
589,589,589,589,589,남성,1963.0,5.0,1.0,,,1.0,59.0,중년,50대
590,590,590,590,590,남성,1993.0,5.0,2.0,223.0,761.0,1.0,29.0,청년,20대
591,591,591,591,591,여성,1968.0,3.0,1.0,,442.0,1.0,54.0,중년,50대
592,592,592,592,592,여성,2005.0,0.0,1.0,,,1.0,17.0,청년,NaN
593,593,593,593,593,여성,2007.0,0.0,2.0,,,1.0,15.0,청년,NaN
594,594,594,594,594,여성,1971.0,5.0,2.0,,133.0,1.0,51.0,중년,50대
595,595,595,595,595,남성,1946.0,1.0,1.0,,,1.0,76.0,노년,70대
596,596,596,596,596,여성,1951.0,1.0,1.0,,,1.0,71.0,노년,70대
597,597,597,597,597,여성,1979.0,1.0,1.0,550.0,311.0,1.0,43.0,중년,40대
598,598,598,598,598,남성,1978.0,1.0,2.0,533.0,311.0,1.0,44.0,중년,40대
599,599,599,599,599,여성,2007.0,0.0,1.0,,,1.0,15.0,청년,NaN
600,600,600,600,600,남성,2010.0,0.0,1.0,,,1.0,12.0,청년,NaN
601,601,601,601,601,남성,1945.0,1.0,1.0,55.0,254.0,2.0,77.0,노년,70대
602,602,602,602,602,여성,1951.0,1.0,1.0,,,2.0,71.0,노년,70대
603,603,603,603,603,여성,1970.0,3.0,2.0,212.0,521.0,1.0,52.0,중년,50대
604,604,604,604,604,여성,1999.0,5.0,2.0,224.0,285.0,1.0,23.0,청년,20대
605,605,605,605,605,남성,1995.0,5.0,2.0,184.0,159.0,1.0,27.0,청년,20대
606,606,606,606,606,남성,1947.0,2.0,2.0,,,1.0,75.0,노년,70대
607,607,607,607,607,여성,1942.0,2.0,2.0,,,1.0,80.0,노년,80대
608,608,608,608,608,남성,1961.0,5.0,2.0,,,1.0,61.0,노년,60대
609,609,609,609,609,남성,1993.0,5.0,2.0,270.0,792.0,1.0,29.0,청년,20대
610,610,610,610,610,여성,1995.0,5.0,2.0,227.0,313.0,1.0,27.0,청년,20대
611,611,611,611,611,남성,1932.0,1.0,2.0,,,1.0,90.0,노년,NaN
612,612,612,612,612,여성,1939.0,1.0,2.0,,,1.0,83.0,노년,80대
613,613,613,613,613,여성,1978.0,5.0,2.0,200.0,313.0,1.0,44.0,중년,40대
614,614,614,614,614,남성,1983.0,5.0,2.0,,159.0,1.0,39.0,중년,30대
615,615,615,615,615,남성,1945.0,1.0,2.0,,,1.0,77.0,노년,70대
616,616,616,616,616,여성,1951.0,1.0,2.0,,,1.0,71.0,노년,70대
617,617,617,617,617,여성,1965.0,3.0,2.0,343.0,441.0,1.0,57.0,중년,50대
618,618,618,618,618,여성,1986.0,5.0,2.0,200.0,286.0,1.0,36.0,중년,30대
